"","event_time","event_type","product_id","category_id","category_code","brand","price","user_id","user_session"
"713","2019-10-01 00:11:38 UTC","view",9300040,2053013554524586240,"","lg",334.12,543367069,"49720727-8593-4370-a45b-12a8a5b35e99"
"714","2019-10-01 00:11:39 UTC","view",4201230,2053013552351936768,"appliances.environment.air_conditioner","tcl",196.89,521149112,"9c91461e-5924-4ed4-b01b-4af180562459"
"715","2019-10-01 00:11:40 UTC","view",6200547,2053013552293216512,"appliances.environment.air_heater","oasis",49.81,535214649,"6bd99f66-25fa-49bf-bc46-6977da0ab941"
"716","2019-10-01 00:11:40 UTC","view",1004870,2053013555631882752,"electronics.smartphone","samsung",286.86,516489361,"7d6d03fb-39d6-4143-8694-981a550acaaa"
"717","2019-10-01 00:11:41 UTC","view",17700280,2053013558861496832,"","academie",8.72,554935393,"731a51be-146a-4fd2-889b-eb56c0564a25"
"718","2019-10-01 00:11:42 UTC","view",15100100,2053013557024391680,"","",437.33,527776076,"b1185e33-79ce-4fcb-b85a-d06aeb87beee"
"719","2019-10-01 00:11:43 UTC","view",1480509,2053013561092866816,"computers.desktop","pulser",692.4,512742880,"1b7451ac-14e6-470f-a218-cdeb3e68dc21"
"720","2019-10-01 00:11:44 UTC","view",1004856,2053013555631882752,"electronics.smartphone","samsung",130.76,522453283,"cbec1077-a88b-4248-81d0-16be8d83df2f"
"721","2019-10-01 00:11:46 UTC","view",30400012,2053013560010736384,"","carver",382.25,518968885,"75f3aaa8-f7c6-4074-aa7f-0934f13cb27b"
"722","2019-10-01 00:11:47 UTC","view",4100348,2053013561218695936,"","sega",36.01,519885473,"b70cb218-db90-4011-b582-0bd237109df1"
"723","2019-10-01 00:11:48 UTC","view",1004932,2053013555631882752,"electronics.smartphone","vivo",463.31,555083442,"83d12d1a-5452-4fa0-abbb-d9f492f8b562"
"724","2019-10-01 00:11:49 UTC","view",1801581,2053013554415534336,"electronics.video.tv","yasin",374.5,522487767,"b0e962c5-0931-4f63-8239-38c1edaab7dc"
"725","2019-10-01 00:11:50 UTC","view",1004966,2053013555631882752,"electronics.smartphone","oppo",257.38,514336739,"388ce9db-2945-4ba6-ab54-76defc79b722"
"726","2019-10-01 00:11:51 UTC","view",26400217,2053013563651392256,"","",211.33,549615292,"464fc8f2-a504-49c5-b5c0-c29aaecb69f7"
"727","2019-10-01 00:11:53 UTC","view",4201230,2053013552351936768,"appliances.environment.air_conditioner","tcl",196.89,551258664,"be0e1bd7-15c7-49d8-9b76-5ec1eea3ff39"
"728","2019-10-01 00:11:53 UTC","view",6700998,2053013554247762176,"computers.components.videocards","gigabyte",374.76,555448821,"5b69e21b-f6e9-44ac-abbd-5f12c0a5c6c4"
"729","2019-10-01 00:11:53 UTC","view",15100367,2053013557024391680,"","",499.11,527776076,"b1185e33-79ce-4fcb-b85a-d06aeb87beee"
"730","2019-10-01 00:11:54 UTC","view",9300040,2053013554524586240,"","lg",334.12,543367069,"49720727-8593-4370-a45b-12a8a5b35e99"
"731","2019-10-01 00:11:57 UTC","view",28101496,2053013564918072320,"","erdenet",252.26,521997271,"44c0a5f1-6cec-4eb7-866e-87bbad74d4e1"
"732","2019-10-01 00:11:58 UTC","view",3601427,2053013563810775808,"appliances.kitchen.washer","lg",336.95,542418394,"eb1cc965-a74e-4c64-ade8-87f8b51c7a28"
"733","2019-10-01 00:12:01 UTC","view",6200284,2053013552293216512,"appliances.environment.air_heater","tefal",90.07,555448682,"3f26e58c-4754-40ab-acd6-70fe9187ad91"
"734","2019-10-01 00:12:02 UTC","view",4100274,2053013561218695936,"","microsoft",275.4,519885473,"b70cb218-db90-4011-b582-0bd237109df1"
"735","2019-10-01 00:12:05 UTC","view",1480161,2053013561092866816,"computers.desktop","acer",193.03,542378517,"1229b0a7-1dbf-40f4-be8a-e4c02fd8c83a"
"736","2019-10-01 00:12:06 UTC","view",6200687,2053013552293216512,"appliances.environment.air_heater","oasis",28.03,548691404,"b67cdbcb-b073-4271-b365-803c6fce53b0"
"737","2019-10-01 00:12:07 UTC","view",15800012,2053013560144954112,"","bosch",77.2,545614508,"ba31f6de-daa2-def2-a02e-ecc10dff4ff9"
"738","2019-10-01 00:12:07 UTC","view",4201230,2053013552351936768,"appliances.environment.air_conditioner","tcl",196.89,521149112,"9c91461e-5924-4ed4-b01b-4af180562459"
"739","2019-10-01 00:12:08 UTC","view",3200173,2053013555321504256,"appliances.kitchen.meat_grinder","",55.32,513705856,"5c9fe8bf-5a6d-4aaa-a7ce-d3644745c9d1"
"740","2019-10-01 00:12:08 UTC","view",1005144,2053013555631882752,"electronics.smartphone","apple",1747.79,555359498,"8d14de9d-31bd-470b-8bc2-ecfa6b5220e2"
"741","2019-10-01 00:12:09 UTC","view",17200506,2053013559792632576,"furniture.living_room.sofa","",543.1,555448105,"5b11f9ce-e784-4888-8dd4-adbd3d7058df"
"742","2019-10-01 00:12:10 UTC","view",12701982,2053013553559896320,"","cordiant",38.61,552652462,"2c46ba7d-dfd9-ad78-c5af-859db6365a51"
"743","2019-10-01 00:12:11 UTC","view",1004767,2053013555631882752,"electronics.smartphone","samsung",254.82,513781008,"ab1c76e1-94e1-47a2-9084-04e8be98e747"
"744","2019-10-01 00:12:11 UTC","view",8500288,2053013552259662080,"","rinnai",952.41,552829049,"2f62cd10-ada9-4f81-9708-c8ef0f9b6caa"
"745","2019-10-01 00:12:11 UTC","view",28101121,2053013564918072320,"","",1698.89,521997271,"44c0a5f1-6cec-4eb7-866e-87bbad74d4e1"
"746","2019-10-01 00:12:11 UTC","view",3600182,2053013563810775808,"appliances.kitchen.washer","midea",121.5,547185351,"60aab8b6-5bfb-4ff4-88c4-7178bd1266b2"
"747","2019-10-01 00:12:12 UTC","view",15100100,2053013557024391680,"","",437.33,527776076,"b1185e33-79ce-4fcb-b85a-d06aeb87beee"
"748","2019-10-01 00:12:13 UTC","view",12703421,2053013553559896320,"","cordiant",59.2,519791231,"a21b72ad-b293-44e6-a942-a814533cdf6a"
"749","2019-10-01 00:12:13 UTC","view",1004856,2053013555631882752,"electronics.smartphone","samsung",130.76,552783882,"0ac92940-754e-4cee-baaf-e6a1701a7062"
"750","2019-10-01 00:12:14 UTC","purchase",4802036,2053013554658803968,"electronics.audio.headphone","apple",171.56,533624186,"e5ac3caa-e6d5-4d6b-ae06-2c18cd9ca683"
"751","2019-10-01 00:12:16 UTC","view",1004767,2053013555631882752,"electronics.smartphone","samsung",254.82,543624132,"71532874-16b2-4a03-9b37-397ac72a131e"
"752","2019-10-01 00:12:17 UTC","view",1004766,2053013555631882752,"electronics.smartphone","samsung",253.33,513881159,"387ba75c-47bb-480a-9f86-b7c5cc57cf6b"
"753","2019-10-01 00:12:17 UTC","view",4200544,2053013552351936768,"appliances.environment.air_conditioner","elenberg",229.07,551258664,"be0e1bd7-15c7-49d8-9b76-5ec1eea3ff39"
"754","2019-10-01 00:12:17 UTC","view",15100337,2053013557024391680,"","",257.15,543924190,"e6eae750-ca61-41da-a5c0-5867402c2717"
"755","2019-10-01 00:12:18 UTC","view",1480161,2053013561092866816,"computers.desktop","acer",193.03,542378517,"1229b0a7-1dbf-40f4-be8a-e4c02fd8c83a"
"756","2019-10-01 00:12:18 UTC","view",15100110,2053013557024391680,"","",849.19,527776076,"b1185e33-79ce-4fcb-b85a-d06aeb87beee"
"757","2019-10-01 00:12:18 UTC","view",1004501,2053013555631882752,"electronics.smartphone","oppo",308.86,552365695,"c25b69ba-2853-4122-b55c-3df169e3609e"
"758","2019-10-01 00:12:18 UTC","view",6200547,2053013552293216512,"appliances.environment.air_heater","oasis",49.81,535214649,"6bd99f66-25fa-49bf-bc46-6977da0ab941"
"759","2019-10-01 00:12:19 UTC","view",26300089,2053013563584283392,"","lucente",271.82,555445029,"b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3"
"760","2019-10-01 00:12:20 UTC","view",1306183,2053013558920217088,"computers.notebook","acer",386.08,520575653,"9acd3cb7-79b7-4293-bb81-bec02a1c9cd3"
"761","2019-10-01 00:12:20 UTC","view",4804056,2053013554658803968,"electronics.audio.headphone","apple",161.98,513754510,"58268120-088a-ca2d-dd7e-abae8a781e58"
"762","2019-10-01 00:12:21 UTC","view",3200144,2053013555321504256,"appliances.kitchen.meat_grinder","panasonic",143.84,521028154,"f3589711-7673-4e6b-9004-c22fa81a9e00"
"763","2019-10-01 00:12:22 UTC","view",28717380,2053013565480109056,"apparel.shoes.keds","",51.22,555448939,"76c5ed53-5ad1-4fb6-a401-edfb7bf16890"
"764","2019-10-01 00:12:23 UTC","view",12701982,2053013553559896320,"","cordiant",38.61,552652462,"2c46ba7d-dfd9-ad78-c5af-859db6365a51"
"765","2019-10-01 00:12:23 UTC","view",4200706,2053013552351936768,"appliances.environment.air_conditioner","almacom",276.33,551258664,"be0e1bd7-15c7-49d8-9b76-5ec1eea3ff39"
"766","2019-10-01 00:12:23 UTC","view",17200570,2053013559792632576,"furniture.living_room.sofa","",437.33,555448105,"5b11f9ce-e784-4888-8dd4-adbd3d7058df"
"767","2019-10-01 00:12:23 UTC","view",1004767,2053013555631882752,"electronics.smartphone","samsung",254.82,516315346,"102e819d-2eaf-4c6d-b3cd-2a47ac1696f8"
"768","2019-10-01 00:12:24 UTC","view",1004659,2053013555631882752,"electronics.smartphone","samsung",787.18,518174189,"7c7c18eb-f0a2-49bb-ad01-47e46d6abf31"
"769","2019-10-01 00:12:28 UTC","view",6200971,2053013552293216512,"appliances.environment.air_heater","willmark",10.27,535214649,"6bd99f66-25fa-49bf-bc46-6977da0ab941"
"770","2019-10-01 00:12:30 UTC","view",22700076,2053013556168753664,"","stels",34.49,520181710,"f39b4c08-ca58-4590-aeeb-3e66d8c34ec4"
"771","2019-10-01 00:12:30 UTC","view",1004935,2053013555631882752,"electronics.smartphone","vivo",167.03,549736688,"29ab2a23-cfa8-411c-ac81-1fb1c46ad8de"
"772","2019-10-01 00:12:31 UTC","view",3900930,2053013552326770944,"appliances.environment.water_heater","teploross",90.32,513672084,"b62ab45e-b963-4f25-83e7-4999adea6cb3"
"773","2019-10-01 00:12:32 UTC","view",1004739,2053013555631882752,"electronics.smartphone","xiaomi",197.55,549210853,"038e5887-7ffc-4219-904d-f4e158b5a6c9"
"774","2019-10-01 00:12:33 UTC","view",28101000,2053013564918072320,"","",86.75,521997271,"44c0a5f1-6cec-4eb7-866e-87bbad74d4e1"
"775","2019-10-01 00:12:35 UTC","view",4201230,2053013552351936768,"appliances.environment.air_conditioner","tcl",196.89,521149112,"9c91461e-5924-4ed4-b01b-4af180562459"
"776","2019-10-01 00:12:35 UTC","view",30700003,2053013559935238912,"","viking",229.09,555448601,"ee8c7234-ae9a-4ada-a696-d7a1e8ffd863"
"777","2019-10-01 00:12:36 UTC","view",30000109,2127425436764865024,"construction.tools.welding","laston",374.27,545807829,"e94163bb-2ec0-4a07-8afd-168487cd1b72"
"778","2019-10-01 00:12:36 UTC","view",2601810,2053013563970159360,"","artel",155.29,554935393,"731a51be-146a-4fd2-889b-eb56c0564a25"
"779","2019-10-01 00:12:37 UTC","view",2300294,2053013560530830080,"electronics.camera.video","gopro",437.51,555448816,"50af38e3-5650-4bcb-8bea-520a23e4d0dd"
"780","2019-10-01 00:12:39 UTC","view",1003769,2053013555631882752,"electronics.smartphone","huawei",463.07,537949394,"4f2a5505-580d-4332-bfde-e76f27c60452"
"781","2019-10-01 00:12:40 UTC","view",3200173,2053013555321504256,"appliances.kitchen.meat_grinder","",55.32,513705856,"5c9fe8bf-5a6d-4aaa-a7ce-d3644745c9d1"
"782","2019-10-01 00:12:40 UTC","view",1004659,2053013555631882752,"electronics.smartphone","samsung",787.18,541766746,"b8c013fc-1494-4fc0-b039-9d955ef612ae"
"783","2019-10-01 00:12:41 UTC","view",1004833,2053013555631882752,"electronics.smartphone","samsung",174.76,552783882,"0ac92940-754e-4cee-baaf-e6a1701a7062"
"784","2019-10-01 00:12:42 UTC","view",1004501,2053013555631882752,"electronics.smartphone","oppo",308.86,552365695,"c25b69ba-2853-4122-b55c-3df169e3609e"
"785","2019-10-01 00:12:42 UTC","view",30700000,2053013559935238912,"","viking",329.74,555448601,"ee8c7234-ae9a-4ada-a696-d7a1e8ffd863"
"786","2019-10-01 00:12:43 UTC","view",1003756,2053013555631882752,"electronics.smartphone","nokia",72.28,513840435,"f13c75a5-7f6e-4467-a4e2-c1386c05b007"
"787","2019-10-01 00:12:43 UTC","view",15100100,2053013557024391680,"","",437.33,527776076,"b1185e33-79ce-4fcb-b85a-d06aeb87beee"
"788","2019-10-01 00:12:44 UTC","view",15800006,2053013560144954112,"","karcher",102.94,555449072,"7a1ff93b-f020-481f-aab8-4ac611fa9cd9"
"789","2019-10-01 00:12:45 UTC","view",30000134,2127425436764865024,"construction.tools.welding","magnetta",145.67,555449100,"dcaf0b33-9f47-4101-8a6a-34a4468bc51d"
"790","2019-10-01 00:12:46 UTC","view",1306650,2053013558920217088,"computers.notebook","acer",437.57,520575653,"9acd3cb7-79b7-4293-bb81-bec02a1c9cd3"
"791","2019-10-01 00:12:47 UTC","view",6200971,2053013552293216512,"appliances.environment.air_heater","willmark",10.27,535214649,"6bd99f66-25fa-49bf-bc46-6977da0ab941"
"792","2019-10-01 00:12:47 UTC","view",1004966,2053013555631882752,"electronics.smartphone","oppo",257.38,514336739,"388ce9db-2945-4ba6-ab54-76defc79b722"
"793","2019-10-01 00:12:49 UTC","view",4802036,2053013554658803968,"electronics.audio.headphone","apple",171.56,533624186,"e5ac3caa-e6d5-4d6b-ae06-2c18cd9ca683"
"794","2019-10-01 00:12:51 UTC","view",1004767,2053013555631882752,"electronics.smartphone","samsung",254.82,543624132,"c1d2919c-2c5f-4a6b-b8e8-f9f01eab73bc"
"795","2019-10-01 00:12:52 UTC","view",30700007,2053013559935238912,"","bosch",253.6,555448601,"ee8c7234-ae9a-4ada-a696-d7a1e8ffd863"
"796","2019-10-01 00:12:52 UTC","view",22700129,2053013556168753664,"","stels",72.05,529394039,"41fbb210-93e8-4823-bb78-d6dee4340d45"
"797","2019-10-01 00:12:53 UTC","view",6200315,2053013552293216512,"appliances.environment.air_heater","elenberg",33.44,535214649,"6bd99f66-25fa-49bf-bc46-6977da0ab941"
"798","2019-10-01 00:12:53 UTC","view",4700645,2053013560899928832,"auto.accessories.videoregister","fujida",162.17,516331621,"b85c1a5c-42da-4d34-8822-e276eb70a3b9"
"799","2019-10-01 00:12:53 UTC","view",15100370,2053013557024391680,"","",257.15,543924190,"e6eae750-ca61-41da-a5c0-5867402c2717"
"800","2019-10-01 00:12:54 UTC","view",5800792,2053013553945772288,"electronics.audio.subwoofer","",153.93,516036709,"c846e4d0-7fae-4278-8069-e67ca43ac980"
"801","2019-10-01 00:12:54 UTC","view",15100350,2053013557024391680,"","",321.73,527776076,"b1185e33-79ce-4fcb-b85a-d06aeb87beee"
"802","2019-10-01 00:12:55 UTC","view",3601427,2053013563810775808,"appliances.kitchen.washer","lg",336.95,542418394,"eb1cc965-a74e-4c64-ade8-87f8b51c7a28"
"803","2019-10-01 00:12:56 UTC","view",1004836,2053013555631882752,"electronics.smartphone","samsung",241.19,516315346,"102e819d-2eaf-4c6d-b3cd-2a47ac1696f8"
"804","2019-10-01 00:12:58 UTC","view",1307189,2053013558920217088,"computers.notebook","lenovo",411.83,520575653,"9acd3cb7-79b7-4293-bb81-bec02a1c9cd3"
"805","2019-10-01 00:13:04 UTC","view",1004874,2053013555631882752,"electronics.smartphone","samsung",383.51,513881159,"387ba75c-47bb-480a-9f86-b7c5cc57cf6b"
"806","2019-10-01 00:13:06 UTC","view",26300089,2053013563584283392,"","lucente",271.82,555445029,"b0a32a6c-a500-46d1-8f6a-b1ec6989d1c3"
"807","2019-10-01 00:13:07 UTC","view",1004750,2053013555631882752,"electronics.smartphone","samsung",197.43,552783882,"0ac92940-754e-4cee-baaf-e6a1701a7062"
"808","2019-10-01 00:13:07 UTC","view",1401577,2053013561092866816,"computers.desktop","apple",1415.48,542378517,"673efa91-486f-4a00-8d76-510a6b7034df"
"809","2019-10-01 00:13:08 UTC","view",3601485,2053013563810775808,"appliances.kitchen.washer","lg",308.65,542418394,"eb1cc965-a74e-4c64-ade8-87f8b51c7a28"
"810","2019-10-01 00:13:10 UTC","view",1003535,2053013555631882752,"electronics.smartphone","samsung",460.5,518174189,"7c7c18eb-f0a2-49bb-ad01-47e46d6abf31"
"811","2019-10-01 00:13:10 UTC","view",1004767,2053013555631882752,"electronics.smartphone","samsung",254.82,543624132,"c1d2919c-2c5f-4a6b-b8e8-f9f01eab73bc"
"812","2019-10-01 00:13:11 UTC","view",17301192,2053013553853497600,"","lanvin",58.76,520694813,"b2e0c3e8-4158-4e40-b907-236be7fb9bf7"
"813","2019-10-01 00:13:16 UTC","view",1306359,2053013558920217088,"computers.notebook","acer",643.49,520575653,"9acd3cb7-79b7-4293-bb81-bec02a1c9cd3"
"814","2019-10-01 00:13:17 UTC","view",15700096,2053013559733912320,"","",144.15,548451502,"bedf9642-eb0e-4c6c-b712-cde1cb8bfedb"
"815","2019-10-01 00:13:18 UTC","view",28101606,2053013564918072320,"","",88.03,521997271,"b634401f-45aa-43dd-bc4c-91b04c250032"
"816","2019-10-01 00:13:21 UTC","view",1004902,2053013555631882752,"electronics.smartphone","oppo",592.01,514336739,"388ce9db-2945-4ba6-ab54-76defc79b722"
"817","2019-10-01 00:13:23 UTC","view",1004874,2053013555631882752,"electronics.smartphone","samsung",383.51,513881159,"387ba75c-47bb-480a-9f86-b7c5cc57cf6b"
"818","2019-10-01 00:13:25 UTC","view",1004246,2053013555631882752,"electronics.smartphone","apple",736.18,537949394,"4f2a5505-580d-4332-bfde-e76f27c60452"
"819","2019-10-01 00:13:25 UTC","view",5800792,2053013553945772288,"electronics.audio.subwoofer","",153.93,516036709,"c846e4d0-7fae-4278-8069-e67ca43ac980"
"820","2019-10-01 00:13:26 UTC","view",1005115,2053013555631882752,"electronics.smartphone","apple",975.57,513781008,"ab1c76e1-94e1-47a2-9084-04e8be98e747"
"821","2019-10-01 00:13:26 UTC","view",16900023,2053013558433677824,"furniture.kitchen.table","brw",115.32,519194796,"78c0b329-af93-44fa-966d-08d7c69a37b1"
"822","2019-10-01 00:13:27 UTC","view",1004740,2053013555631882752,"electronics.smartphone","xiaomi",218.51,555283946,"980e114b-2429-f562-9d6b-1a04c22d8177"
"823","2019-10-01 00:13:28 UTC","view",34200115,2061717948493463808,"","toro",7.7,492905279,"889094a9-4b7c-404c-b953-0038b50d9c0a"
"824","2019-10-01 00:13:29 UTC","view",26402747,2053013563651392256,"","",734.44,512986580,"294652fe-dd41-46eb-9c6f-1a837181be77"
"825","2019-10-01 00:13:29 UTC","view",1480675,2053013561092866816,"computers.desktop","hp",439.91,542378517,"673efa91-486f-4a00-8d76-510a6b7034df"
"826","2019-10-01 00:13:31 UTC","view",15100370,2053013557024391680,"","",257.15,543924190,"e6eae750-ca61-41da-a5c0-5867402c2717"
"827","2019-10-01 00:13:35 UTC","view",12600015,2053013554751078656,"appliances.kitchen.grill","vitek",77.14,547200172,"7fe78df0-92ab-4321-9fef-c840ba596103"
"828","2019-10-01 00:13:35 UTC","view",6301985,2053013554834964736,"appliances.kitchen.kettle","dauscher",36.01,555448675,"dce575ee-ac21-474d-b4a8-bd8dcf0414a2"
"829","2019-10-01 00:13:36 UTC","view",4804056,2053013554658803968,"electronics.audio.headphone","apple",161.98,543675827,"4274f67b-fa5b-408f-8787-91c430ed0a01"
"830","2019-10-01 00:13:39 UTC","view",1004655,2053013555631882752,"electronics.smartphone","samsung",794.59,541766746,"b8c013fc-1494-4fc0-b039-9d955ef612ae"
"831","2019-10-01 00:13:39 UTC","view",22700065,2053013556168753664,"","aeroforce",150.82,547324534,"17b7bb1b-1f67-4144-b966-6074c5cba161"
"832","2019-10-01 00:13:40 UTC","view",1004870,2053013555631882752,"electronics.smartphone","samsung",286.86,516489361,"7d6d03fb-39d6-4143-8694-981a550acaaa"
"833","2019-10-01 00:13:42 UTC","view",12718062,2053013553559896320,"","",32.43,555447748,"153b0a07-d89a-4ce2-b8c2-36d8043aa694"
"834","2019-10-01 00:13:42 UTC","view",16400165,2053013558249128448,"","verloni",62.25,551563536,"a81bcd36-e90f-44cd-ac76-39422f79f2ec"
"835","2019-10-01 00:13:44 UTC","view",26400217,2053013563651392256,"","",211.33,549615292,"464fc8f2-a504-49c5-b5c0-c29aaecb69f7"
"836","2019-10-01 00:13:44 UTC","view",1004258,2053013555631882752,"electronics.smartphone","apple",735.05,537949394,"4f2a5505-580d-4332-bfde-e76f27c60452"
"837","2019-10-01 00:13:44 UTC","view",2602038,2053013563970159360,"","bosch",404.82,554935393,"731a51be-146a-4fd2-889b-eb56c0564a25"
"838","2019-10-01 00:13:46 UTC","view",15700074,2053013559733912320,"","",193.83,548451502,"bedf9642-eb0e-4c6c-b712-cde1cb8bfedb"
"839","2019-10-01 00:13:47 UTC","view",25400114,2053013561604571904,"","internedoors",161.39,555449183,"d3a18d3f-8f26-4406-bc83-305df57324c8"
"840","2019-10-01 00:13:47 UTC","view",3900746,2053013552326770944,"appliances.environment.water_heater","haier",102.38,513672084,"b62ab45e-b963-4f25-83e7-4999adea6cb3"
"841","2019-10-01 00:13:49 UTC","view",17300765,2053013553853497600,"","lanvin",69.49,520694813,"b2e0c3e8-4158-4e40-b907-236be7fb9bf7"
"842","2019-10-01 00:13:51 UTC","view",12703421,2053013553559896320,"","cordiant",59.2,519791231,"a21b72ad-b293-44e6-a942-a814533cdf6a"
"843","2019-10-01 00:13:53 UTC","view",26400193,2053013563651392256,"","",245.31,555445029,"579e28bb-9c6c-4d5b-8558-d7543ab69203"
"844","2019-10-01 00:13:56 UTC","view",1480608,2053013561092866816,"computers.desktop","pulser",380.94,512742880,"1b7451ac-14e6-470f-a218-cdeb3e68dc21"
"845","2019-10-01 00:13:58 UTC","view",12703419,2053013553559896320,"","cordiant",53.54,519791231,"a21b72ad-b293-44e6-a942-a814533cdf6a"
"846","2019-10-01 00:13:59 UTC","view",30700007,2053013559935238912,"","bosch",253.6,555448601,"ee8c7234-ae9a-4ada-a696-d7a1e8ffd863"
"847","2019-10-01 00:14:01 UTC","view",1307004,2053013558920217088,"computers.notebook","lenovo",290.61,520575653,"9acd3cb7-79b7-4293-bb81-bec02a1c9cd3"
"848","2019-10-01 00:14:02 UTC","view",4804055,2053013554658803968,"electronics.audio.headphone","apple",189.91,543675827,"4274f67b-fa5b-408f-8787-91c430ed0a01"
"849","2019-10-01 00:14:02 UTC","view",6200315,2053013552293216512,"appliances.environment.air_heater","elenberg",33.44,535214649,"6bd99f66-25fa-49bf-bc46-6977da0ab941"
"850","2019-10-01 00:14:04 UTC","view",1004258,2053013555631882752,"electronics.smartphone","apple",735.05,547701938,"8314b15f-67d3-417a-9b31-d8f246106d6e"
"851","2019-10-01 00:14:06 UTC","view",15100371,2053013557024391680,"","sv",308.63,540920424,"0e863e87-5e2a-4f94-b983-c945f52cc7d4"
"852","2019-10-01 00:14:06 UTC","view",1004655,2053013555631882752,"electronics.smartphone","samsung",794.59,541766746,"b8c013fc-1494-4fc0-b039-9d955ef612ae"
"853","2019-10-01 00:14:06 UTC","view",30400012,2053013560010736384,"","carver",382.25,518968885,"75f3aaa8-f7c6-4074-aa7f-0934f13cb27b"
"854","2019-10-01 00:14:06 UTC","view",1201448,2172371436436455680,"electronics.tablet","apple",617.52,538851765,"69b92a1e-0456-4026-b87c-2a1f07235c4a"
"855","2019-10-01 00:14:08 UTC","view",1004957,2053013555631882752,"electronics.smartphone","xiaomi",348.53,526575497,"b5ed5e04-f69c-4013-be4f-0e2dc13b3d6d"
"856","2019-10-01 00:14:09 UTC","view",6200260,2053013552293216512,"appliances.environment.air_heater","midea",47.62,535214649,"6bd99f66-25fa-49bf-bc46-6977da0ab941"
"857","2019-10-01 00:14:11 UTC","view",22700129,2053013556168753664,"","stels",72.05,529394039,"41fbb210-93e8-4823-bb78-d6dee4340d45"
"858","2019-10-01 00:14:12 UTC","view",2702277,2053013563911439104,"appliances.kitchen.refrigerators","lg",465.7,555449242,"5f9d8744-8c9d-47b6-adba-e15b05b49581"
"859","2019-10-01 00:14:13 UTC","view",7100889,2053013555464110592,"furniture.bedroom.bed","",136.4,521423700,"907cf7da-45b7-4205-8afc-d61c5c65db38"
"860","2019-10-01 00:14:13 UTC","view",1003306,2053013555631882752,"electronics.smartphone","apple",588.77,547701938,"8314b15f-67d3-417a-9b31-d8f246106d6e"
"861","2019-10-01 00:14:14 UTC","purchase",1004932,2053013555631882752,"electronics.smartphone","vivo",463.31,555083442,"83d12d1a-5452-4fa0-abbb-d9f492f8b562"
"862","2019-10-01 00:14:15 UTC","view",15100371,2053013557024391680,"","sv",308.63,540920424,"0e863e87-5e2a-4f94-b983-c945f52cc7d4"
"863","2019-10-01 00:14:17 UTC","view",16400243,2053013558249128448,"","granhel",164.74,551563536,"a81bcd36-e90f-44cd-ac76-39422f79f2ec"
"864","2019-10-01 00:14:18 UTC","view",1004659,2053013555631882752,"electronics.smartphone","samsung",787.18,516489361,"7d6d03fb-39d6-4143-8694-981a550acaaa"
"865","2019-10-01 00:14:18 UTC","view",3500009,2053013555287949824,"","bosch",277.97,555449248,"337d1581-0408-4141-af91-0f571e0f2999"
"866","2019-10-01 00:14:20 UTC","view",3901101,2053013552326770944,"appliances.environment.water_heater","ariston",638.28,555442465,"852b75d9-3c3d-4eb6-844e-70c3a5c24d93"
"867","2019-10-01 00:14:22 UTC","view",22700084,2053013556168753664,"","force",241.94,529394039,"41fbb210-93e8-4823-bb78-d6dee4340d45"
"868","2019-10-01 00:14:23 UTC","view",30400011,2053013560010736384,"","carver",390.74,518968885,"75f3aaa8-f7c6-4074-aa7f-0934f13cb27b"
"869","2019-10-01 00:14:24 UTC","view",4803399,2053013554658803968,"electronics.audio.headphone","jbl",33.21,521016406,"77b61d9e-6caf-47b3-bdba-ed9cb830d448"
"870","2019-10-01 00:14:25 UTC","view",30700000,2053013559935238912,"","viking",329.74,555448601,"ee8c7234-ae9a-4ada-a696-d7a1e8ffd863"
"871","2019-10-01 00:14:25 UTC","view",1004870,2053013555631882752,"electronics.smartphone","samsung",286.86,555448864,"32f9d470-c71e-46cf-bd3d-0afd1cd961ed"
"872","2019-10-01 00:14:26 UTC","view",4804056,2053013554658803968,"electronics.audio.headphone","apple",161.98,513781008,"ab1c76e1-94e1-47a2-9084-04e8be98e747"
"873","2019-10-01 00:14:26 UTC","view",22700065,2053013556168753664,"","aeroforce",150.82,547324534,"17b7bb1b-1f67-4144-b966-6074c5cba161"
"874","2019-10-01 00:14:29 UTC","view",1004957,2053013555631882752,"electronics.smartphone","xiaomi",348.53,526575497,"b5ed5e04-f69c-4013-be4f-0e2dc13b3d6d"
"875","2019-10-01 00:14:31 UTC","view",15700176,2053013559733912320,"","bts",231.64,548451502,"bedf9642-eb0e-4c6c-b712-cde1cb8bfedb"
"876","2019-10-01 00:14:31 UTC","view",1004750,2053013555631882752,"electronics.smartphone","samsung",197.43,549395283,"de399183-9d8e-4ca4-8abe-d15b3b171b90"
"877","2019-10-01 00:14:32 UTC","view",1004838,2053013555631882752,"electronics.smartphone","oppo",179.38,549389315,"64131e99-b42f-4ed8-82b6-9ffb9a2e6d9a"
"878","2019-10-01 00:14:33 UTC","view",1480598,2053013561092866816,"computers.desktop","smart",498.21,512742880,"1b7451ac-14e6-470f-a218-cdeb3e68dc21"
"879","2019-10-01 00:14:34 UTC","view",1005115,2053013555631882752,"electronics.smartphone","apple",975.57,548691513,"c4439a54-98b1-4e8f-9d0e-f22ce6b1dea5"
"880","2019-10-01 00:14:35 UTC","view",17301192,2053013553853497600,"","lanvin",58.76,520694813,"b2e0c3e8-4158-4e40-b907-236be7fb9bf7"
